Temps;EA0;Temps;EA1
0.028682;0.491405367851257;0.028682;5.40551171451807
0.028683;0.471570670604706;0.028683;5.39061912894249
0.028684;0.456694647669792;0.028684;5.38069073855877
0.028685;0.436859950423241;0.028685;5.37572654336691
0.028686;0.421983927488327;0.028686;5.36579815298319
0.028687;0.407107904553413;0.028687;5.35586976259947
0.028688;0.382314532995224;0.028688;5.34097717702389
0.028689;0.36743851006031;0.028689;5.33104878664017
0.02869;0.352562487125397;0.02869;5.32112039625645
0.028691;0.337686464190483;0.028691;5.30622781068087
0.028692;0.312893092632294;0.028692;5.28637102991343
0.028693;0.288099721074104;0.028693;5.26155005395412
0.028694;0.273223698139191;0.028694;5.24665746837854
0.028695;0.248430326581001;0.028695;5.2268006876111
0.028696;0.22859562933445;0.028696;5.20694390684366
0.028697;0.208760932087898;0.028697;5.19205132126808
0.028698;0.188926234841347;0.028698;5.17219454050064
0.028699;0.169091537594795;0.028699;5.14737356454134
0.0287;0.154215514659882;0.0287;5.1275167837739
0.028701;0.13438081741333;0.028701;5.10766000300646
0.028702;0.119504794478416;0.028702;5.09276741743088
0.028703;0.0947114229202271;0.028703;5.06298224627972
0.028704;0.0699180513620377;0.028704;5.03319707512856
0.028705;0.055042028427124;0.028705;5.01334029436111
0.028706;0.0302486568689346;0.028706;4.97859092801809
0.028707;0.0104139596223831;0.028707;4.95873414725065
0.028708;-0.00446206331253052;0.028708;4.93391317129135
0.028709;-0.0292554348707199;0.028709;4.90412800014019
0.02871;-0.0441314578056335;0.02871;4.87434282898903
0.028711;-0.0689248293638229;0.028711;4.84455765783787
0.028712;-0.0887595266103745;0.028712;4.81973668187857
0.028713;-0.113552898168564;0.028713;4.78498731553555
0.028714;-0.12347024679184;0.028714;4.7651305347681
0.028715;-0.138346269726753;0.028715;4.74527375400066
0.028716;-0.163139641284943;0.028716;4.70059599727392
0.028717;-0.187933012843132;0.028717;4.6658466309309
0.028718;-0.207767710089684;0.028718;4.63606145977974
0.028719;-0.232561081647873;0.028719;4.59634789824486
0.02872;-0.252395778894424;0.02872;4.56159853190184
0.028721;-0.272230476140976;0.028721;4.52684916555882
0.028722;-0.28710649907589;0.028722;4.49209979921579
0.028723;-0.306941196322441;0.028723;4.46231462806463
0.028724;-0.33173456788063;0.028724;4.41763687133789
0.028725;-0.346610590815544;0.028725;4.38785170018673
0.028726;-0.361486613750458;0.028726;4.35806652903557
0.028727;-0.376362636685371;0.028727;4.32331716269255
0.028728;-0.401156008243561;0.028728;4.28856779634953
0.028729;-0.411073356866837;0.028729;4.24885423481464
0.02873;-0.435866728425026;0.02873;4.21410486847162
0.028731;-0.460660099983215;0.028731;4.17439130693674
0.028732;-0.480494797229767;0.028732;4.12474935501814
0.028733;-0.500329494476318;0.028733;4.08999998867512
0.028734;-0.510246843099594;0.028734;4.0552506223321
0.028735;-0.535040214657784;0.028735;4.01057286560535
0.028736;-0.549916237592697;0.028736;3.97582349926233
0.028737;-0.569750934839249;0.028737;3.93114574253559
0.028738;-0.5895856320858;0.028738;3.88646798580885
0.028739;-0.604461655020714;0.028739;3.84675442427397
0.02874;-0.619337677955627;0.02874;3.81200505793095
0.028741;-0.634213700890541;0.028741;3.77725569158792
0.028742;-0.644131049513817;0.028742;3.73754213005304
0.028743;-0.663965746760368;0.028743;3.69782856851816
0.028744;-0.688759118318558;0.028744;3.6432224214077
0.028745;-0.703635141253471;0.028745;3.59854466468096
0.028746;-0.718511164188385;0.028746;3.55883110314608
0.028747;-0.728428512811661;0.028747;3.52904593199492
0.028748;-0.748263210058212;0.028748;3.47443978488445
0.028749;-0.763139232993126;0.028749;3.43969041854143
0.02875;-0.77801525592804;0.02875;3.39501266181469
0.028751;-0.792891278862953;0.028751;3.35033490508795
0.028752;-0.802808627486229;0.028752;3.31558553874493
0.028753;-0.817684650421143;0.028753;3.27587197721004
0.028754;-0.827601999044418;0.028754;3.23615841567516
0.028755;-0.837519347667694;0.028755;3.19148065894842
0.028756;-0.84743669629097;0.028756;3.1567312926054
0.028757;-0.872230067849159;0.028757;3.1070893406868
0.028758;-0.882147416472435;0.028758;3.06737577915192
0.028759;-0.897023439407349;0.028759;3.01276963204145
0.02876;-0.906940788030624;0.02876;2.97802026569843
0.028761;-0.911899462342262;0.028761;2.93830670416355
0.028762;-0.926775485277176;0.028762;2.89859314262867
0.028763;-0.931734159588814;0.028763;2.85887958109379
0.028764;-0.94165150821209;0.028764;2.81916601955891
0.028765;-0.94165150821209;0.028765;2.78938084840775
0.028766;-0.956527531147003;0.028766;2.73973889648914
0.028767;-0.966444879770279;0.028767;2.70002533495426
0.028768;-0.971403554081917;0.028768;2.66527596861124
0.028769;-0.981320902705193;0.028769;2.62556240707636
0.02877;-0.996196925640106;0.02877;2.57592045515776
0.028771;-1.00611427426338;0.028771;2.53124269843102
0.028772;-1.01107294857502;0.028772;2.49649333208799
0.028773;-1.01603162288666;0.028773;2.46174396574497
0.028774;-1.02594897150993;0.028774;2.41706620901823
0.028775;-1.03090764582157;0.028775;2.38231684267521
0.028776;-1.03586632013321;0.028776;2.34260328114033
0.028777;-1.04082499444485;0.028777;2.30785391479731
0.028778;-1.04578366875648;0.028778;2.27310454845428
0.028779;-1.04082499444485;0.028779;2.24331937730312
0.02878;-1.04082499444485;0.02878;2.21353420615196
0.028781;-1.04578366875648;0.028781;2.17878483980894
0.028782;-1.05074234306812;0.028782;2.14403547346592
0.028783;-1.0606596916914;0.028783;2.10432191193104
0.028784;-1.0606596916914;0.028784;2.06957254558802
0.028785;-1.0606596916914;0.028785;2.02985898405313
0.028786;-1.06561836600304;0.028786;2.00007381290197
0.028787;-1.06561836600304;0.028787;1.97028864175081
0.028788;-1.06561836600304;0.028788;1.93553927540779
0.028789;-1.06561836600304;0.028789;1.90575410425663
0.02879;-1.07057704031467;0.02879;1.87100473791361
0.028791;-1.0606596916914;0.028791;1.84618376195431
0.028792;-1.05570101737976;0.028792;1.82136278599501
0.028793;-1.05074234306812;0.028793;1.79654181003571
0.028794;-1.05570101737976;0.028794;1.7717208340764
0.028795;-1.05570101737976;0.028795;1.73697146773338
0.028796;-1.05074234306812;0.028796;1.70718629658222
0.028797;-1.04578366875648;0.028797;1.68236532062292
0.028798;-1.04578366875648;0.028798;1.65258014947176
0.028799;-1.04082499444485;0.028799;1.62775917351246
0.0288;-1.03586632013321;0.0288;1.60293819755316
0.028801;-1.03090764582157;0.028801;1.573153026402
0.028802;-1.02594897150993;0.028802;1.54336785525084
0.028803;-1.02594897150993;0.028803;1.50861848890781
0.028804;-1.00611427426338;0.028804;1.49372590333223
0.028805;-0.996196925640106;0.028805;1.45897653698921
0.028806;-0.996196925640106;0.028806;1.42919136583805
0.028807;-0.98627957701683;0.028807;1.39444199949503
0.028808;-0.981320902705193;0.028808;1.36465682834387
0.028809;-0.976362228393555;0.028809;1.32990746200085
0.02881;-0.971403554081917;0.02881;1.29515809565783
0.028811;-0.961486205458641;0.028811;1.26537292450666
0.028812;-0.951568856835365;0.028812;1.2355877533555
0.028813;-0.936692833900452;0.028813;1.2107667773962
0.028814;-0.931734159588814;0.028814;1.17601741105318
0.028815;-0.926775485277176;0.028815;1.14126804471016
0.028816;-0.911899462342262;0.028816;1.11644706875086
0.028817;-0.901982113718987;0.028817;1.0866618975997
0.028818;-0.887106090784073;0.028818;1.0618409216404
0.028819;-0.877188742160797;0.028819;1.03205575048923
0.02882;-0.867271393537521;0.02882;1.00227057933807
0.028821;-0.852395370602608;0.028821;0.972485408186913
0.028822;-0.852395370602608;0.028822;0.932771846652031
0.028823;-0.837519347667694;0.028823;0.90298667550087
0.028824;-0.832560673356056;0.028824;0.868237309157848
0.028825;-0.812725976109505;0.028825;0.838452138006687
0.028826;-0.797849953174591;0.028826;0.818595357239246
0.028827;-0.787932604551315;0.028827;0.788810186088085
0.028828;-0.773056581616402;0.028828;0.759025014936924
0.028829;-0.763139232993126;0.028829;0.729239843785763
0.02883;-0.75322188436985;0.02883;0.704418867826462
0.028831;-0.728428512811661;0.028831;0.684562087059021
0.028832;-0.713552489876747;0.028832;0.65974111109972
0.028833;-0.698676466941833;0.028833;0.634920135140419
0.028834;-0.688759118318558;0.028834;0.600170768797398
0.028835;-0.678841769695282;0.028835;0.575349792838097
0.028836;-0.668924421072006;0.028836;0.540600426495075
0.028837;-0.654048398137093;0.028837;0.515779450535774
0.028838;-0.639172375202179;0.028838;0.495922669768333
0.028839;-0.624296352267265;0.028839;0.466137498617172
0.02884;-0.604461655020714;0.02884;0.451244913041592
0.028841;-0.594544306397438;0.028841;0.42145974189043
0.028842;-0.574709609150887;0.028842;0.396638765931129
0.028843;-0.564792260527611;0.028843;0.376781985163689
0.028844;-0.544957563281059;0.028844;0.356925204396248
0.028845;-0.525122866034508;0.028845;0.342032618820667
0.028846;-0.515205517411232;0.028846;0.317211642861366
0.028847;-0.500329494476318;0.028847;0.292390666902065
0.028848;-0.485453471541405;0.028848;0.272533886134624
0.028849;-0.470577448606491;0.028849;0.247712910175323
0.02885;-0.455701425671577;0.02885;0.227856129407883
0.028851;-0.440825402736664;0.028851;0.212963543832302
0.028852;-0.42594937980175;0.028852;0.193106763064861
0.028853;-0.411073356866837;0.028853;0.173249982297421
0.028854;-0.396197333931923;0.028854;0.15339320152998
0.028855;-0.381321310997009;0.028855;0.138500615954399
0.028856;-0.35652793943882;0.028856;0.133536420762539
0.028857;-0.341651916503906;0.028857;0.113679639995098
0.028858;-0.326775893568993;0.028858;0.0987870544195175
0.028859;-0.306941196322441;0.028859;0.0888586640357971
0.02886;-0.297023847699165;0.02886;0.0690018832683563
0.028861;-0.282147824764252;0.028861;0.0541092976927757
0.028862;-0.267271801829338;0.028862;0.0441809073090553
0.028863;-0.257354453206062;0.028863;0.0243241265416145
0.028864;-0.237519755959511;0.028864;0.0143957361578941
0.028865;-0.227602407336235;0.028865;0.00446734577417374
0.028866;-0.207767710089684;0.028866;-0.000496849417686462
0.028867;-0.19289168715477;0.028867;-0.0104252398014069
0.028868;-0.178015664219856;0.028868;-0.0253178253769875
0.028869;-0.163139641284943;0.028869;-0.0302820205688477
0.02887;-0.138346269726753;0.02887;-0.0253178253769875
0.028871;-0.12347024679184;0.028871;-0.0302820205688477
0.028872;-0.108594223856926;0.028872;-0.0352462157607079
0.028873;-0.0937182009220123;0.028873;-0.0451746061444283
0.028874;-0.0838008522987366;0.028874;-0.0551029965281487
0.028875;-0.0689248293638229;0.028875;-0.0600671917200089
0.028876;-0.0540488064289093;0.028876;-0.0600671917200089
0.028877;-0.0441314578056335;0.028877;-0.065031386911869
0.028878;-0.0193380862474442;0.028878;-0.0600671917200089
0.028879;-0.0094207376241684;0.028879;-0.065031386911869
0.02888;0.00545528531074524;0.02888;-0.065031386911869
0.028881;0.0203313082456589;0.028881;-0.065031386911869
0.028882;0.0302486568689346;0.028882;-0.0600671917200089
0.028883;0.055042028427124;0.028883;-0.0451746061444283
0.028884;0.0699180513620377;0.028884;-0.0451746061444283
0.028885;0.0847940742969513;0.028885;-0.0451746061444283
0.028886;0.0947114229202271;0.028886;-0.0402104109525681
0.028887;0.0996700972318649;0.028887;-0.0402104109525681
0.028888;0.114546120166779;0.028888;-0.0402104109525681
0.028889;0.129422143101692;0.028889;-0.0302820205688477
0.02889;0.144298166036606;0.02889;-0.0203536301851273
0.028891;0.159174188971519;0.028891;-0.00546104460954666
0.028892;0.169091537594795;0.028892;-0.00546104460954666
0.028893;0.174050211906433;0.028893;-0.000496849417686462
0.028894;0.193884909152985;0.028894;0.0193599313497543
0.028895;0.208760932087898;0.028895;0.0392167121171951
0.028896;0.22859562933445;0.028896;0.0541092976927757
0.028897;0.243471652269363;0.028897;0.0690018832683563
0.028898;0.253389000892639;0.028898;0.0838944688439369
0.028899;0.263306349515915;0.028899;0.0938228592276573
0.0289;0.273223698139191;0.0289;0.108715444803238
0.028901;0.278182372450829;0.028901;0.118643835186958
0.028902;0.293058395385742;0.028902;0.138500615954399
0.028903;0.307934418320656;0.028903;0.1633215919137
0.028904;0.317851766943932;0.028904;0.178214177489281
0.028905;0.332727789878845;0.028905;0.203035153448582
0.028906;0.342645138502121;0.028906;0.222891934216022
0.028907;0.347603812813759;0.028907;0.242748714983463
0.028908;0.362479835748672;0.028908;0.272533886134624
0.028909;0.382314532995224;0.028909;0.302319057285786
0.02891;0.3922318816185;0.02891;0.327140033245087
0.028911;0.402149230241776;0.028911;0.356925204396248
0.028912;0.407107904553413;0.028912;0.376781985163689
0.028913;0.407107904553413;0.028913;0.396638765931129
0.028914;0.421983927488327;0.028914;0.426423937082291
0.028915;0.431901276111603;0.028915;0.456209108233452
0.028916;0.446777299046516;0.028916;0.490958474576473
0.028917;0.456694647669792;0.028917;0.520743645727634
0.028918;0.46165332198143;0.028918;0.555493012070656
0.028919;0.476529344916344;0.028919;0.590242378413677
0.02892;0.481488019227982;0.02892;0.624991744756699
0.028921;0.496364042162895;0.028921;0.66470530629158
0.028922;0.511240065097809;0.028922;0.704418867826462
0.028923;0.521157413721085;0.028923;0.749096624553204
0.028924;0.526116088032722;0.028924;0.788810186088085
0.028925;0.53107476234436;0.028925;0.823559552431107
0.028926;0.536033436655998;0.028926;0.853344723582268
0.028927;0.540992110967636;0.028927;0.89802248030901
0.028928;0.550909459590912;0.028928;0.937736041843891
0.028929;0.560826808214188;0.028929;0.987377993762493
0.02893;0.570744156837463;0.02893;1.03205575048923
0.028931;0.575702831149101;0.028931;1.07673350721598
0.028932;0.585620179772377;0.028932;1.12141126394272
0.028933;0.590578854084015;0.028933;1.16608902066946
0.028934;0.605454877018929;0.028934;1.22565936297178
0.028935;0.615372225642204;0.028935;1.28522970527411
0.028936;0.62528957426548;0.028936;1.33487165719271
0.028937;0.630248248577118;0.028937;1.38947780430317
0.028938;0.635206922888756;0.028938;1.43911975622177
0.028939;0.635206922888756;0.028939;1.48876170814037
0.02894;0.645124271512032;0.02894;1.5483320504427
0.028941;0.645124271512032;0.028941;1.59300980716944
0.028942;0.660000294446945;0.028942;1.66747273504734
0.028943;0.660000294446945;0.028943;1.7220788821578
0.028944;0.669917643070221;0.028944;1.78661341965199
0.028945;0.679834991693497;0.028945;1.84618376195431
0.028946;0.684793666005135;0.028946;1.91568249464035
0.028947;0.69471101462841;0.028947;1.98021703213453
0.028948;0.709587037563324;0.028948;2.06460835039616
0.028949;0.7195043861866;0.028949;2.12417869269848
0.02895;0.724463060498238;0.02895;2.18871323019266
0.028951;0.7195043861866;0.028951;2.23835518211126
0.028952;0.724463060498238;0.028952;2.29296132922173
0.028953;0.729421734809875;0.028953;2.35749586671591
0.028954;0.739339083433151;0.028954;2.41706620901823
0.028955;0.739339083433151;0.028955;2.47167235612869
0.028956;0.749256432056427;0.028956;2.53124269843102
0.028957;0.749256432056427;0.028957;2.58584884554148
0.028958;0.759173780679703;0.028958;2.6454191878438
0.028959;0.769091129302979;0.028959;2.70002533495426
0.02896;0.774049803614616;0.02896;2.75463148206472
0.028961;0.783967152237892;0.028961;2.81420182436705
0.028962;0.78892582654953;0.028962;2.86880797147751
0.028963;0.78892582654953;0.028963;2.91348572820425
0.028964;0.793884500861168;0.028964;2.96312768012285
0.028965;0.78892582654953;0.028965;3.00284124165773
0.028966;0.78892582654953;0.028966;3.04751899838448
0.028967;0.803801849484444;0.028967;3.1070893406868
0.028968;0.803801849484444;0.028968;3.15176709741354
0.028969;0.808760523796082;0.028969;3.20140904933214
0.02897;0.813719198107719;0.02897;3.24608680605888
0.028971;0.813719198107719;0.028971;3.29076456278563
0.028972;0.823636546730995;0.028972;3.34537070989609
0.028973;0.828595221042633;0.028973;3.39501266181469
0.028974;0.828595221042633;0.028974;3.43969041854143
0.028975;0.838512569665909;0.028975;3.48436817526817
0.028976;0.838512569665909;0.028976;3.53401012718678
0.028977;0.833553895354271;0.028977;3.56379529833794
0.028978;0.833553895354271;0.028978;3.59854466468096
0.028979;0.838512569665909;0.028979;3.6432224214077
0.02898;0.833553895354271;0.02898;3.67797178775072
0.028981;0.838512569665909;0.028981;3.72264954447746
0.028982;0.838512569665909;0.028982;3.76236310601234
0.028983;0.833553895354271;0.028983;3.79214827716351
0.028984;0.838512569665909;0.028984;3.83682603389025
0.028985;0.833553895354271;0.028985;3.87653959542513
0.028986;0.838512569665909;0.028986;3.91625315696001
0.028987;0.843471243977547;0.028987;3.95596671849489
0.028988;0.848429918289185;0.028988;4.00064447522163
0.028989;0.843471243977547;0.028989;4.03539384156466
0.02899;0.833553895354271;0.02899;4.0552506223321
0.028991;0.833553895354271;0.028991;4.08999998867512
0.028992;0.833553895354271;0.028992;4.11978515982628
0.028993;0.833553895354271;0.028993;4.1545345261693
0.028994;0.823636546730995;0.028994;4.1793555021286
0.028995;0.823636546730995;0.028995;4.21410486847162
0.028996;0.818677872419357;0.028996;4.24389003962278
0.028997;0.818677872419357;0.028997;4.27367521077394
0.028998;0.818677872419357;0.028998;4.30346038192511
0.028999;0.818677872419357;0.028999;4.33820974826813
0.029;0.823636546730995;0.029;4.37792330980301
0.029001;0.813719198107719;0.029001;4.39778009057045
0.029002;0.808760523796082;0.029002;4.42260106652975
0.029003;0.798843175172806;0.029003;4.44245784729719
0.029004;0.78892582654953;0.029004;4.46727882325649
0.029005;0.783967152237892;0.029005;4.48217140883207
0.029006;0.779008477926254;0.029006;4.51195657998323
0.029007;0.774049803614616;0.029007;4.53181336075068
0.029008;0.769091129302979;0.029008;4.55663433670998
0.029009;0.764132454991341;0.029009;4.57649111747742
0.02901;0.754215106368065;0.02901;4.59634789824486
0.029011;0.749256432056427;0.029011;4.6162046790123
0.029012;0.749256432056427;0.029012;4.6410256549716
0.029013;0.739339083433151;0.029013;4.66088243573904
0.029014;0.734380409121513;0.029014;4.68073921650648
0.029015;0.734380409121513;0.029015;4.70059599727392
0.029016;0.714545711874962;0.029016;4.71052438765764
0.029017;0.704628363251686;0.029017;4.72045277804136
0.029018;0.69471101462841;0.029018;4.73534536361694
0.029019;0.689752340316772;0.029019;4.75520214438438
0.02902;0.679834991693497;0.02902;4.7651305347681
0.029021;0.669917643070221;0.029021;4.77505892515182
0.029022;0.664958968758583;0.029022;4.78995151072741
0.029023;0.655041620135307;0.029023;4.80484409630299
0.029024;0.650082945823669;0.029024;4.81477248668671
0.029025;0.635206922888756;0.029025;4.82470087707043
0.029026;0.630248248577118;0.029026;4.83959346264601
0.029027;0.620330899953842;0.029027;4.84952185302973
0.029028;0.605454877018929;0.029028;4.85448604822159
0.029029;0.590578854084015;0.029029;4.85448604822159
0.02903;0.580661505460739;0.02903;4.85945024341345
0.029031;0.565785482525826;0.029031;4.86441443860531
0.029032;0.55586813390255;0.029032;4.87434282898903
0.029033;0.540992110967636;0.029033;4.86937863379717
0.029034;0.53107476234436;0.029034;4.87930702418089
0.029035;0.521157413721085;0.029035;4.88427121937275
0.029036;0.506281390786171;0.029036;4.88427121937275
0.029037;0.496364042162895;0.029037;4.88923541456461
0.029038;0.486446693539619;0.029038;4.88923541456461
0.029039;0.471570670604706;0.029039;4.89419960975647
0.02904;0.466611996293068;0.02904;4.89419960975647
0.029041;0.446777299046516;0.029041;4.88923541456461
0.029042;0.431901276111603;0.029042;4.88427121937275
0.029043;0.417025253176689;0.029043;4.87930702418089
0.029044;0.402149230241776;0.029044;4.87434282898903
0.029045;0.387273207306862;0.029045;4.86937863379717
0.029046;0.372397184371948;0.029046;4.86441443860531
0.029047;0.362479835748672;0.029047;4.85945024341345
0.029048;0.342645138502121;0.029048;4.85448604822159
0.029049;0.332727789878845;0.029049;4.84455765783787
0.02905;0.322810441255569;0.02905;4.83959346264601
0.029051;0.307934418320656;0.029051;4.83959346264601
0.029052;0.29801706969738;0.029052;4.83462926745415
0.029053;0.283141046762466;0.029053;4.82470087707043
0.029054;0.273223698139191;0.029054;4.81477248668671
0.029055;0.243471652269363;0.029055;4.78995151072741
0.029056;0.22859562933445;0.029056;4.78002312034369
0.029057;0.213719606399536;0.029057;4.7651305347681
0.029058;0.198843583464622;0.029058;4.75520214438438
0.029059;0.183967560529709;0.029059;4.75023794919252
0.02906;0.169091537594795;0.02906;4.73534536361694
0.029061;0.149256840348244;0.029061;4.7154885828495
0.029062;0.13438081741333;0.029062;4.69563180208206
0.029063;0.119504794478416;0.029063;4.68570341169834
0.029064;0.109587445855141;0.029064;4.67081082612276
0.029065;0.0947114229202271;0.029065;4.6658466309309
0.029066;0.0798353999853134;0.029066;4.64598985016346
0.029067;0.0600007027387619;0.029067;4.62116887420416
0.029068;0.0451246798038483;0.029068;4.60131209343672
0.029069;0.0252899825572968;0.029069;4.57649111747742
0.02907;0.0104139596223831;0.02907;4.56159853190184
0.029071;0.000496610999107361;0.029071;4.54670594632626
0.029072;-0.0193380862474442;0.029072;4.52684916555882
0.029073;-0.0391727834939957;0.029073;4.50202818959951
0.029074;-0.0590074807405472;0.029074;4.47720721364021
0.029075;-0.0689248293638229;0.029075;4.45735043287277
0.029076;-0.0838008522987366;0.029076;4.43749365210533
0.029077;-0.0986768752336502;0.029077;4.41763687133789
0.029078;-0.0937182009220123;0.029078;4.41267267614603
0.029079;-0.12347024679184;0.029079;4.37792330980301
0.02908;-0.143304944038391;0.02908;4.34317394345999
0.029081;-0.168098315596581;0.029081;4.31338877230883
0.029082;-0.182974338531494;0.029082;4.28360360115767
0.029083;-0.197850361466408;0.029083;4.26374682039022
0.029084;-0.212726384401321;0.029084;4.23892584443092
0.029085;-0.227602407336235;0.029085;4.21410486847162
0.029086;-0.242478430271149;0.029086;4.18431969732046
0.029087;-0.257354453206062;0.029087;4.15949872136116
0.029088;-0.272230476140976;0.029088;4.12971355021
0.029089;-0.28710649907589;0.029089;4.1048925742507
0.02909;-0.292065173387527;0.02909;4.08999998867512
0.029091;-0.306941196322441;0.029091;4.0552506223321
0.029092;-0.316858544945717;0.029092;4.03539384156466
0.029093;-0.336693242192268;0.029093;4.00560867041349
0.029094;-0.361486613750458;0.029094;3.96589510887861
0.029095;-0.376362636685371;0.029095;3.93114574253559
0.029096;-0.386279985308647;0.029096;3.90632476657629
0.029097;-0.401156008243561;0.029097;3.87653959542513
0.029098;-0.416032031178474;0.029098;3.84675442427397
0.029099;-0.430908054113388;0.029099;3.81200505793095
0.0291;-0.445784077048302;0.0291;3.78221988677979
0.029101;-0.460660099983215;0.029101;3.75243471562862
0.029102;-0.465618774294853;0.029102;3.72264954447746
0.029103;-0.475536122918129;0.029103;3.69782856851816
0.029104;-0.485453471541405;0.029104;3.67300759255886
0.029105;-0.500329494476318;0.029105;3.6432224214077
0.029106;-0.515205517411232;0.029106;3.60350885987282
0.029107;-0.535040214657784;0.029107;3.5687594935298
0.029108;-0.544957563281059;0.029108;3.53401012718678
0.029109;-0.559833586215973;0.029109;3.50422495603561
0.02911;-0.569750934839249;0.02911;3.47443978488445
0.029111;-0.579668283462524;0.029111;3.43969041854143
0.029112;-0.5895856320858;0.029112;3.41486944258213
0.029113;-0.609420329332352;0.029113;3.37515588104725
0.029114;-0.61437900364399;0.029114;3.34537070989609
0.029115;-0.624296352267265;0.029115;3.32054973393679
0.029116;-0.629255026578903;0.029116;3.28580036759377
0.029117;-0.619337677955627;0.029117;3.28083617240191
0.029118;-0.644131049513817;0.029118;3.2311942204833
0.029119;-0.663965746760368;0.029119;3.18651646375656
0.02912;-0.673883095383644;0.02912;3.15176709741354
0.029121;-0.68380044400692;0.029121;3.12198192626238
0.029122;-0.693717792630196;0.029122;3.0822683647275
0.029123;-0.703635141253471;0.029123;3.0574473887682
0.029124;-0.708593815565109;0.029124;3.02766221761703
0.029125;-0.718511164188385;0.029125;2.99291285127401
0.029126;-0.728428512811661;0.029126;2.96312768012285
0.029127;-0.733387187123299;0.029127;2.93334250897169
0.029128;-0.738345861434937;0.029128;2.90852153301239
0.029129;-0.743304535746574;0.029129;2.88370055705309
0.02913;-0.748263210058212;0.02913;2.85391538590193
0.029131;-0.75322188436985;0.029131;2.81916601955891
0.029132;-0.763139232993126;0.029132;2.78441665321589
0.029133;-0.773056581616402;0.029133;2.75463148206472
0.029134;-0.782973930239677;0.029134;2.71491792052984
0.029135;-0.782973930239677;0.029135;2.69009694457054
0.029136;-0.787932604551315;0.029136;2.66527596861124
0.029137;-0.792891278862953;0.029137;2.63052660226822
0.029138;-0.792891278862953;0.029138;2.60570562630892
0.029139;-0.802808627486229;0.029139;2.5709562599659
0.02914;-0.802808627486229;0.02914;2.5461352840066
0.029141;-0.802808627486229;0.029141;2.52627850323915
0.029142;-0.802808627486229;0.029142;2.50145752727985
0.029143;-0.807767301797867;0.029143;2.47167235612869
0.029144;-0.807767301797867;0.029144;2.45181557536125
0.029145;-0.807767301797867;0.029145;2.41706620901823
0.029146;-0.817684650421143;0.029146;2.39224523305893
0.029147;-0.82264332473278;0.029147;2.35749586671591
0.029148;-0.82264332473278;0.029148;2.33763908594847
0.029149;-0.82264332473278;0.029149;2.30785391479731
0.02915;-0.82264332473278;0.02915;2.28303293883801
0.029151;-0.827601999044418;0.029151;2.26317615807056
0.029152;-0.827601999044418;0.029152;2.23835518211126
0.029153;-0.82264332473278;0.029153;2.21353420615196
0.029154;-0.82264332473278;0.029154;2.18871323019266
0.029155;-0.812725976109505;0.029155;2.17878483980894
0.029156;-0.812725976109505;0.029156;2.15396386384964
0.029157;-0.802808627486229;0.029157;2.14899966865778
0.029158;-0.807767301797867;0.029158;2.11425030231476
0.029159;-0.812725976109505;0.029159;2.0844651311636
0.02916;-0.812725976109505;0.02916;2.06460835039616
0.029161;-0.807767301797867;0.029161;2.04475156962872
0.029162;-0.802808627486229;0.029162;2.02985898405313
0.029163;-0.802808627486229;0.029163;2.00503800809383
0.029164;-0.797849953174591;0.029164;1.99014542251825
0.029165;-0.792891278862953;0.029165;1.97525283694267
0.029166;-0.787932604551315;0.029166;1.95539605617523
0.029167;-0.782973930239677;0.029167;1.94546766579151
0.029168;-0.763139232993126;0.029168;1.94050347059965
0.029169;-0.763139232993126;0.029169;1.92561088502407
0.02917;-0.758180558681488;0.02917;1.90575410425663
0.029171;-0.75322188436985;0.029171;1.89086151868105
0.029172;-0.75322188436985;0.029172;1.87100473791361
0.029173;-0.748263210058212;0.029173;1.85611215233803
0.029174;-0.733387187123299;0.029174;1.85114795714617
0.029175;-0.728428512811661;0.029175;1.83625537157059
0.029176;-0.723469838500023;0.029176;1.82632698118687
0.029177;-0.718511164188385;0.029177;1.81143439561129
0.029178;-0.703635141253471;0.029178;1.80150600522757
0.029179;-0.693717792630196;0.029179;1.80647020041943
0.02918;-0.688759118318558;0.02918;1.79157761484385
0.029181;-0.668924421072006;0.029181;1.79157761484385
0.029182;-0.663965746760368;0.029182;1.78164922446012
0.029183;-0.649089723825455;0.029183;1.78164922446012
0.029184;-0.644131049513817;0.029184;1.77668502926826
0.029185;-0.639172375202179;0.029185;1.75682824850082
0.029186;-0.629255026578903;0.029186;1.75186405330896
0.029187;-0.619337677955627;0.029187;1.75186405330896
0.029188;-0.604461655020714;0.029188;1.7468998581171
0.029189;-0.594544306397438;0.029189;1.73697146773338
0.02919;-0.584626957774162;0.02919;1.73200727254152
0.029191;-0.574709609150887;0.029191;1.73200727254152
0.029192;-0.559833586215973;0.029192;1.73200727254152
0.029193;-0.544957563281059;0.029193;1.73200727254152
0.029194;-0.530081540346146;0.029194;1.73697146773338
0.029195;-0.515205517411232;0.029195;1.73200727254152
0.029196;-0.500329494476318;0.029196;1.73697146773338
0.029197;-0.49537082016468;0.029197;1.72704307734966
0.029198;-0.485453471541405;0.029198;1.72704307734966
0.029199;-0.470577448606491;0.029199;1.72704307734966
0.0292;-0.455701425671577;0.0292;1.73200727254152
0.029201;-0.440825402736664;0.029201;1.73697146773338
0.029202;-0.435866728425026;0.029202;1.73200727254152
0.029203;-0.416032031178474;0.029203;1.73697146773338
