Temps;EA0;Temps;EA1;Temps;I
0.000152;0.119504794478416;0.000152;1.94050347059965;0.000152;0.114176958799362
0.000153;0.114546120166779;0.000153;1.96532444655895;0.000153;0.115834103276332
0.000154;0.114546120166779;0.000154;1.99510961771011;0.000154;0.120805536707242
0.000155;0.114546120166779;0.000155;2.01993059366941;0.000155;0.107548380891482
0.000156;0.119504794478416;0.000156;2.05467996001244;0.000156;0.112519814322392
0.000157;0.114546120166779;0.000157;2.07950093597174;0.000157;0.109205525368452
0.000158;0.13438081741333;0.000158;2.11921449750662;0.000158;0.105891236414512
0.000159;0.119504794478416;0.000159;2.1341070830822;0.000159;0.0826912137369315
0.00016;0.119504794478416;0.00016;2.1589280590415;0.00016;0.0942912250757217
0.000161;0.129422143101692;0.000161;2.19367742538452;0.000161;0.102576947460572
0.000162;0.13438081741333;0.000162;2.22346259653568;0.000162;0.104234091937542
0.000163;0.13438081741333;0.000163;2.24828357249498;0.000163;0.107548380891482
0.000164;0.124463468790054;0.000164;2.26317615807056;0.000164;0.117491247753302
0.000165;0.124463468790054;0.000165;2.28303293883801;0.000165;0.114176958799362
0.000166;0.129422143101692;0.000166;2.30785391479731;0.000166;0.120805536707242
0.000167;0.129422143101692;0.000167;2.33267489075661;0.000167;0.120805536707242
0.000168;0.129422143101692;0.000168;2.35253167152405;0.000168;0.122462681184212
0.000169;0.13438081741333;0.000169;2.37238845229149;0.000169;0.122462681184212
0.00017;0.139339491724968;0.00017;2.39720942825079;0.00017;0.114176958799362
0.000171;0.13438081741333;0.000171;2.42203040421009;0.000171;0.105891236414512
0.000172;0.139339491724968;0.000172;2.44188718497753;0.000172;0.110862669845422
0.000173;0.144298166036606;0.000173;2.46670816093683;0.000173;0.105891236414512
0.000174;0.154215514659882;0.000174;2.50145752727985;0.000174;0.105891236414512
0.000175;0.159174188971519;0.000175;2.51635011285543;0.000175;0.104234091937542
0.000176;0.159174188971519;0.000176;2.53620689362288;0.000176;0.117491247753302
0.000177;0.154215514659882;0.000177;2.55109947919846;0.000177;0.124119825661182
0.000178;0.154215514659882;0.000178;2.5709562599659;0.000178;0.125776970138152
0.000179;0.154215514659882;0.000179;2.58584884554148;0.000179;0.127434114615122
0.00018;0.159174188971519;0.00018;2.60074143111706;0.00018;0.134062692523003
0.000181;0.164132863283157;0.000181;2.62556240707636;0.000181;0.127434114615122
0.000182;0.164132863283157;0.000182;2.6454191878438;0.000182;0.130748403569063
0.000183;0.164132863283157;0.000183;2.66527596861124;0.000183;0.129091259092093
0.000184;0.169091537594795;0.000184;2.68513274937868;0.000184;0.124119825661182
0.000185;0.164132863283157;0.000185;2.6950611397624;0.000185;0.104234091937542
0.000186;0.174050211906433;0.000186;2.72484631091356;0.000186;0.109205525368452
0.000187;0.179008886218071;0.000187;2.744703091681;0.000187;0.117491247753302
0.000188;0.183967560529709;0.000188;2.76455987244844;0.000188;0.117491247753302
0.000189;0.188926234841347;0.000189;2.78441665321589;0.000189;0.115834103276332
0.00019;0.183967560529709;0.00019;2.79434504359961;0.00019;0.127434114615122
0.000191;0.179008886218071;0.000191;2.80427343398333;0.000191;0.137376981476943
0.000192;0.188926234841347;0.000192;2.82413021475077;0.000192;0.142348414907853
0.000193;0.188926234841347;0.000193;2.84398699551821;0.000193;0.137376981476943
