Temps;EA0;Temps;EA1;Temps;I
0.00024;-0.411073356866837;0.00024;-5.95256688445806;0.00024;-0.524536029994488
0.000242;-0.361486613750458;0.000242;-5.90788912773132;0.000242;-0.521056026592851
0.000244;-0.336693242192268;0.000244;-5.89299654215574;0.000244;-0.524536029994488
0.000246;-0.292065173387527;0.000246;-5.85328298062086;0.000246;-0.529507463425398
0.000248;-0.247437104582787;0.000248;-5.80860522389412;0.000248;-0.534976040199399
0.00025;-0.207767710089684;0.00025;-5.76392746716738;0.00025;-0.538953186944127
0.000252;-0.168098315596581;0.000252;-5.7242139056325;0.000252;-0.540941760316491
0.000254;-0.118511572480202;0.000254;-5.66464356333017;0.000254;-0.538456043601036
0.000256;-0.0788421779870987;0.000256;-5.61500161141157;0.000256;-0.533981753513217
0.000258;-0.024296760559082;0.000258;-5.55046707391739;0.000258;-0.534478896856308
0.00026;0.0104139596223831;0.00026;-5.49089673161507;0.00026;-0.536964613571763
0.000262;0.0451246798038483;0.000262;-5.44621897488832;0.000262;-0.543924620375037
0.000264;0.094711422920227;0.000264;-5.37175604701042;0.000264;-0.535970326885581
0.000266;0.154215514659882;0.000266;-5.2873647287488;0.000266;-0.534478896856308
0.000268;0.188926234841347;0.000268;-5.22779438644648;0.000268;-0.526524603366852
0.00027;0.233554303646088;0.00027;-5.15333145856857;0.00027;-0.527518890053034
0.000272;0.273223698139191;0.000272;-5.08383272588253;0.000272;-0.523541743308306
0.000274;0.317851766943932;0.000274;-5.00440560281277;0.000274;-0.523541743308306
0.000276;0.362479835748673;0.000276;-4.92001428455114;0.000276;-0.520061739906669
0.000278;0.412066578865051;0.000278;-4.83065877109766;0.000278;-0.512107446417212
0.00028;0.446777299046516;0.00028;-4.74626745283604;0.00028;-0.505644582957029
0.000282;0.491405367851257;0.000282;-4.65691193938255;0.000282;-0.499678862839937
0.000284;0.486446693539619;0.000284;-4.63209096342325;0.000284;-0.502164579555392
0.000286;0.550909459590912;0.000286;-4.50798608362675;0.000286;-0.485758849233389
0.000288;0.600496202707291;0.000288;-4.40870217978954;0.000288;-0.479295985773206
0.00029;0.645124271512032;0.00029;-4.3143824711442;0.00029;-0.475318839028478
0.000292;0.679834991693497;0.000292;-4.22006276249886;0.000292;-0.468855975568295
0.000294;0.704628363251686;0.000294;-4.14559983462095;0.000294;-0.455433105304837
0.000296;0.739339083433151;0.000296;-4.04631593078375;0.000296;-0.445490238443017
0.000298;0.774049803614616;0.000298;-3.95199622213841;0.000298;-0.437535944953561
0.0003;0.808760523796082;0.0003;-3.85767651349306;0.0003;-0.429084508121014
0.000302;0.833553895354271;0.000302;-3.7782493904233;0.000302;-0.424113074690103
0.000304;0.873223289847374;0.000304;-3.66903709620237;0.000304;-0.415661637857556
0.000306;0.902975335717201;0.000306;-3.56975319236517;0.000306;-0.402238767594099
0.000308;0.917851358652115;0.000308;-3.48536187410355;0.000308;-0.38285017721355
0.00031;0.95256207883358;0.00031;-3.38607797026634;0.00031;-0.374895883724093
0.000312;0.962479427456856;0.000312;-3.30168665200472;0.000312;-0.364455873519182
0.000314;0.992231473326683;0.000314;-3.21233113855124;0.000314;-0.361473013460636
0.000316;1.01206617057323;0.000316;-3.11801142990589;0.000316;-0.344072996452451
0.000318;1.04181821644306;0.000318;-3.01376333087683;0.000318;-0.332141556218266
0.00032;1.05173556506634;0.00032;-2.93433620780706;0.00032;-0.316232969239354
0.000322;1.07652893662453;0.000322;-2.830088108778;0.000322;-0.304798672348261
0.000324;1.08148761093616;0.000324;-2.76058937609196;0.000324;-0.29435866214335
0.000326;1.09140495955944;0.000326;-2.68116225302219;0.000326;-0.284415795281529
0.000328;1.10628098249435;0.000328;-2.59180673956871;0.000328;-0.273478641733527
0.00033;1.12115700542927;0.00033;-2.50245122611523;0.00033;-0.255581481382251
0.000332;1.14099170267582;0.000332;-2.40316732227802;0.000332;-0.242655754461885
0.000334;1.12115700542927;0.000334;-2.35352537035942;0.000334;-0.227741454169154
0.000336;1.13107435405254;0.000336;-2.27409824728966;0.000336;-0.218295730650425
0.000338;1.13107435405254;0.000338;-2.20459951460361;0.000338;-0.199901426956058
0.00034;1.13603302836418;0.00034;-2.12517239153385;0.00034;-0.19144999012351
0.000342;1.13603302836418;0.000342;-2.05567365884781;0.000342;-0.178524263203144
0.000344;1.14099170267582;0.000344;-1.97624653577805;0.000344;-0.169078539684415
0.000346;1.12611567974091;0.000346;-1.92660458385944;0.000346;-0.150187092646956
0.000348;1.13107435405254;0.000348;-1.85214165598154;0.000348;-0.137758509069681
0.00035;1.11123965680599;0.00035;-1.8074638992548;0.00035;-0.122844208776951
0.000352;1.09636363387108;0.000352;-1.75285775214434;0.000352;-0.112901341915131
0.000354;1.09140495955944;0.000354;-1.69328740984201;0.000354;-0.10295847505331
0.000356;1.0864462852478;0.000356;-1.63868126273155;0.000356;-0.0925184648483992
0.000358;1.07157026231289;0.000358;-1.58407511562109;0.000358;-0.0795927379280329
0.00036;1.0467768907547;0.00036;-1.54932574927807;0.00036;-0.0597070042043924
0.000362;1.04181821644306;0.000362;-1.48975540697575;0.000362;-0.0487698506563902
0.000364;1.01206617057323;0.000364;-1.45500604063272;0.000364;-0.0378326971083879
0.000366;0.992231473326683;0.000366;-1.40536408871412;0.000366;-0.0323641203343868
0.000368;0.972396776080132;0.000368;-1.35572213679552;0.000368;-0.0194383934140205
0.00037;0.95256207883358;0.00037;-1.30111598968506;0.00037;-0.00750695317983627
0.000372;0.932727381587028;0.000372;-1.2465098425746;0.000372;0.00541877374053001
0.000374;0.898016661405563;0.000374;-1.21176047623158;0.000374;0.0163559272885323
0.000376;0.863305941224098;0.000376;-1.17701110988855;0.000376;0.0267959374934435
0.000378;0.833553895354271;0.000378;-1.13233335316181;0.000378;0.0317673709243536
0.00038;0.803801849484444;0.00038;-1.08269140124321;0.00038;0.0387273777276278
0.000382;0.779008477926254;0.000382;-1.04297783970833;0.000382;0.0526473913341761
0.000384;0.759173780679703;0.000384;-0.993335887789726;0.000384;0.0615959715098143
0.000386;0.709587037563324;0.000386;-0.978443302214146;0.000386;0.0720359817147255
0.000388;0.679834991693497;0.000388;-0.938729740679264;0.000388;0.0755159851163626
